Index	OTU	2D_ID	Channel_ID	Bottle_ID	Site_ID	Site_ID_1	Plate_ID	Position	Longitude	Latitude	Altitude	Altitude_1	Location	Setup_Site_Date	Distribution	Method	Tag	Collection_Date_formatted	Collection_Date_formatted_1	Year	Month	Collector	Image_File	Reverse_Complement_for_Papara	Sumaclust_97_OTU
1055		132948853	140022	2.0038	14002	14002	JULY_COLE10	H08	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang	89_52.jpg		
1056	GLGS10149-17|Corylophidae|133681816||Arthropoda|Insecta|Coleoptera|Corylophidae|||BOLD:ADI5546	133681816	140022	2.0032	14002	14002	JUN_COLE10	F12	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_1412 
1057	TMS|2.0022|Juncole15-56.fas|	144567689	140042	2.0022	14004	14004	JUN_COLE15	E08	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0034 
1058	Octcole03-80	143503263	140022	2.0134	14002	14002	OCT_COLE03	G08	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	24 Oct 2014	24 Oct 2014	2014	10	Zhiguang Yang		Reversed	OTU_2222 
1059	TMS|2.0033|Juncole09-05.fas|	144568655	140032	2.0033	14003	14003	JUN_COLE09	A05	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0240 
1060	GLGS9140-17|Chrysomelidae|132948512||Arthropoda|Insecta|Coleoptera|Chrysomelidae|||BOLD:ADI6890	132948512	140022	2.0038	14002	14002	JULY_COLE09	H11	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0005 
1061	TMS|2.0035|Juncole15-41.fas|	144568251	180012	2.0035	18001	18001	JUN_COLE15	D05	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0390 
1062	GLGS7365-17|Throscidae|143502186||Arthropoda|Insecta|Coleoptera|Throscidae|||BOLD:ADI7730	143502186	140012	2.0289	14001	14001	APR_COLE04	E09	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	24 Apr 2015	24 Apr 2015	2015	4	Zhiguang Yang			OTU_0009 
1063		132947243	180022	2.0042	18002	18002	JULY_COLE05	D02	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang	89_37.jpg		
1064	TMS|2.0029|JunCole01-06.fas|	144578149	180012	2.0029	18001	18001	JUN_COLE01	A06	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE141.jpg		OTU_0334 
1065	TMS|2.0032|Juncole09-66.fas|	144568515	140022	2.0032	14002	14002	JUN_COLE09	F06	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0017 
1066	GLGS8662-17|Mordellidae|132946487||Arthropoda|Insecta|Coleoptera|Mordellidae|||BOLD:ACR1081	132946487	140022	2.0038	14002	14002	JULY_COLE02	G01	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0525 
1067	TMS|2.0034|Juncole10-87.fas|	144570278	140042	2.0034	14004	14004	JUN_COLE10	H03	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0001 
1068		133680551	180022	2.0024	18002	18002	JUN_COLE15	F10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang	89_64.jpg		
1069	TMS|2.0033|Juncole16-25.fas|	144568499	140032	2.0033	14003	14003	JUN_COLE16	C01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0044 
1070	GLGS7366-17|Eucnemidae|143502163||Arthropoda|Insecta|Coleoptera|Eucnemidae|||BOLD:ADI6620	143502163	140022	2.0290	14002	14002	APR_COLE04	E10	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	24 Apr 2015	24 Apr 2015	2015	4	Zhiguang Yang			OTU_0103 
1071	GLGS10416-17|Scraptiidae|133680460||Arthropoda|Insecta|Coleoptera|Scraptiidae|||BOLD:ADI8059	133680460	180022	2.0024	18002	18002	JUN_COLE14	G11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0027 
1072	GLGS11432-17|Chrysomelidae|143503252||Arthropoda|Insecta|Coleoptera|Chrysomelidae|||BOLD:ADI6890	143503252	140042	2.0136	14004	14004	OCT_COLE03	E09	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	24 Oct 2014	24 Oct 2014	2014	10	Zhiguang Yang			OTU_0005 
1073	TMS|2.0034|Juncole08-46.fas|	144570229	140042	2.0034	14004	14004	JUN_COLE08	D10	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0003 
1074	Aprcole04-32	143502209	180022	2.0288	18002	18002	APR_COLE04	C08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Apr 2015	17 Apr 2015	2015	4	Zhiguang Yang			OTU_2205 
1075	TMS|2.0033|Juncole15-05.fas|	144568692	140032	2.0033	14003	14003	JUN_COLE15	A05	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0003 
1076		132947209	140022	2.0038	14002	14002	JULY_COLE10	A01	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang	89_51.jpg		
1077	GLGS7328-17|Aderidae|143502233||Arthropoda|Insecta|Coleoptera|Aderidae|||BOLD:ADJ0397	143502233	180022	2.0288	18002	18002	APR_COLE04	A08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Apr 2015	17 Apr 2015	2015	4	Zhiguang Yang			OTU_0670 
1078	BHL01--1	143504538	140042	2.0280	14004	14004	APR_COLE03	A01	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	10 Apr 2015	10 Apr 2015	2015	4	Zhiguang Yang			
1079	BHL01--13	143504514	140042	2.0280	14004	14004	APR_COLE03	C01	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	10 Apr 2015	10 Apr 2015	2015	4	Zhiguang Yang			
1080	BHL01--25	143504501	140042	2.0280	14004	14004	APR_COLE03	D01	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	10 Apr 2015	10 Apr 2015	2015	4	Zhiguang Yang			
1081	BHL01--37	143504490	140042	2.0280	14004	14004	APR_COLE03	E01	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	10 Apr 2015	10 Apr 2015	2015	4	Zhiguang Yang			
1082	BHL02--54	143503722	140032	2.0183	14003	14003	DEC_COLE01	D11	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	19 Dec 2014	19 Dec 2014	2014	12	Zhiguang Yang	2902_248.jpg		
1083	BHL02--66	143503699	140022	2.0182	14002	14002	DEC_COLE01	A12	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	19 Dec 2014	19 Dec 2014	2014	12	Zhiguang Yang	2902_249.jpg		
1084	BHL02--34	143503738	180022	2.0216	18002	18002	JANU_COLE01	H07	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	23 Jan 2015	23 Jan 2015	2015	1	Zhiguang Yang	2902_278.jpg		
1085	BHL02--35	143503695	140022	2.0212	14002	14002	JANU_COLE01	G11	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	23 Jan 2015	23 Jan 2015	2015	1	Zhiguang Yang			
1086	BHL02--59	143503736	140012	2.0211	14001	14001	JANU_COLE01	F12	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	23 Jan 2015	23 Jan 2015	2015	1	Zhiguang Yang	2902_288.jpg		
1087	BHL03--93	143504520	140032	2.0297	14003	14003	MAY_COLE01	A10	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	01 May 2015	01 May 2015	2015	5	Zhiguang Yang	MAY_COLE173.tif		
1088	TMS|2.0033|Juncole09-50.fas|	144568450	140032	2.0033	14003	14003	JUN_COLE09	E02	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_2219 
1089	TMS|2.0028|Juncole05-24.fas|	144580012	140042	2.0028	14004	14004	JUN_COLE05	B12	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE590.jpg	Reversed	OTU_0003 
1090	TMS|2.0013|Juncole03-19.fas|	144578938	140012	2.0013	14001	14001	JUN_COLE03	B07	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE350.jpg	Reversed	OTU_2817 
1091	TMS|2.0022|Juncole08-71.fas|	144567709	140042	2.0022	14004	14004	JUN_COLE08	F11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0274 
1092	TMS|2.0013|Juncole03-01.fas|	144578941	140012	2.0013	14001	14001	JUN_COLE03	A01	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE301.jpg		OTU_0084 
1093	TMS|2.0014|Juncole05-53.fas|	144578050	140022	2.0014	14002	14002	JUN_COLE05	E05	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE537.jpg	Reversed	OTU_0545 
1094	TMS|2.0032|Juncole08-67.fas|	144567974	140022	2.0032	14002	14002	JUN_COLE08	F07	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0467 
1095	TMS|2.0026|Juncole06-60.fas|	144578467	140022	2.0026	14002	14002	JUN_COLE06	E12	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE693.jpg	Reversed	OTU_0455 
1096	TMS|2.0029|Juncole04-03.fas|	144578124	180012	2.0029	18001	18001	JUN_COLE04	A03	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE417.jpg	Reversed	OTU_2464 
1097	TMS|2.0030|Juncole07-21.fas|	144580138	180022	2.0030	18002	18002	JUN_COLE07	B09	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE721.jpg	Reversed	OTU_0431 
1098	TMS|2.0028|Juncole02-54.fas|	144579937	140042	2.0028	14004	14004	JUN_COLE02	E06	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE245.jpg		OTU_2563 
1099	TMS|2.0029|Juncole05-43.fas|	144580068	180012	2.0029	18001	18001	JUN_COLE05	D07	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE552.jpg	Reversed	OTU_0026 
1100	TMS|2.0030|Juncole04-38.fas|	144578643	180022	2.0030	18002	18002	JUN_COLE04	D02	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE412.jpg	Reversed	OTU_0163 
1101	GLGS9753-17|Elateridae|144579996||Arthropoda|Insecta|Coleoptera|Elateridae|||BOLD:ADJ2452	144579996	140042	2.0028	14004	14004	JUN_COLE04	E11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE485.jpg		OTU_0274 
1102	GLGS9933-17|Curculionidae|144578777||Arthropoda|Insecta|Coleoptera|Curculionidae|||BOLD:ADL0611	144578777	140022	2.0026	14002	14002	JUN_COLE07	C01	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE725.jpg		OTU_0768 
1103	TMS|2.0014|Juncole05-87.fas|	144578836	140022	2.0014	14002	14002	JUN_COLE05	H03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE524.jpg		OTU_0027 
1104	TMS|2.0029|Juncole02-80.fas|	144578133	180012	2.0029	18001	18001	JUN_COLE02	G08	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE263.jpg	Reversed	OTU_0027 
1105	TMS|2.0018|Juncole07-18.fas|	144579496	180022	2.0018	18002	18002	JUN_COLE07	B06	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE718.jpg	Reversed	OTU_0163 
1106	TMS|2.0032|Juncole08-45.fas|	144567981	140022	2.0032	14002	14002	JUN_COLE08	D09	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0459 
1107	TMS|2.0028|Juncole05-93.fas|	144579952	140042	2.0028	14004	14004	JUN_COLE05	H09	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE572.jpg	Reversed	OTU_0003 
1108	TMS|2.0014|Juncole06-14.fas|	144578079	140022	2.0014	14002	14002	JUN_COLE06	B02	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE610.jpg	Reversed	OTU_0159 
1109	TMS|2.0014|Juncole02-31.fas|	144579002	140022	2.0014	14002	14002	JUN_COLE02	C07	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE251.jpg	Reversed	OTU_0489 
1110	GLGS9740-17|Elateridae|144578928||Arthropoda|Insecta|Coleoptera|Elateridae|||BOLD:ADJ3435	144578928	140012	2.0013	14001	14001	JUN_COLE04	D07	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE452.jpg		OTU_0694 
1111	TMS|2.0014|Juncole07-70.fas|	144578020	140022	2.0014	14002	14002	JUN_COLE07	F10	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE770.jpg	Reversed	OTU_0152 
1112	TMS|2.0029|Juncole02-57.fas|	144580069	180012	2.0029	18001	18001	JUN_COLE02	E09	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE269.jpg	Reversed	OTU_1262 
1113	TMS|2.0029|Juncole06-69.fas|	144578187	180012	2.0029	18001	18001	JUN_COLE06	F09	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE670.jpg	Reversed	OTU_0020 
1114	TMS|2.0030|Juncole06-53.fas|	144578621	180022	2.0030	18002	18002	JUN_COLE06	E05	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE637.jpg	Reversed	OTU_0031 
1115	TMS|2.0014|Juncole02-92.fas|	144579025	140022	2.0014	14002	14002	JUN_COLE02	H08	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE264.jpg	Reversed	OTU_0320 
1116	TMS|2.0028|Juncole04-47.fas|	144579983	140042	2.0028	14004	14004	JUN_COLE04	D11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE484.jpg	Reversed	OTU_0003 
1117	TMS|2.0029|JunCole01-43.fas|	144578200	180012	2.0029	18001	18001	JUN_COLE01	D07	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE152.jpg		OTU_0334 
1118	TMS|2.0014|Juncole02-39.fas|	144578078	140022	2.0014	14002	14002	JUN_COLE02	D03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE220.jpg		OTU_0065 
1119	TMS|2.0028|Juncole07-67.fas|	144580019	140042	2.0028	14004	14004	JUN_COLE07	F07	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE767.jpg	Reversed	OTU_0020 
1120	TMS|2.0029|Juncole07-08.fas|	144578178	180012	2.0029	18001	18001	JUN_COLE07	A08	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE708.jpg	Reversed	OTU_0302 
1121	TMS|2.0032|Juncole09-40.fas|	144568597	140022	2.0032	14002	14002	JUN_COLE09	D04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0088 
1122	TMS|2.0014|Juncole06-51.fas|	144578566	140022	2.0014	14002	14002	JUN_COLE06	E03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE621.jpg	Reversed	OTU_0555 
1123	TMS|2.0033|Juncole09-74.fas|	144568656	140032	2.0033	14003	14003	JUN_COLE09	G02	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0168 
1124	TMS|2.0032|Juncole12-16.fas|	144568567	140022	2.0032	14002	14002	JUN_COLE12	B04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0163 
1125	TMS|2.0032|Juncole12-22.fas|	144568537	140022	2.0032	14002	14002	JUN_COLE12	B10	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0088 
1126	TMS|2.0029|Juncole03-94.fas|	144578114	180012	2.0029	18001	18001	JUN_COLE03	H10	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE380.jpg	Reversed	OTU_0026 
1127	TMS|2.0029|Juncole05-60.fas|	144578121	180012	2.0029	18001	18001	JUN_COLE05	E12	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE593.jpg	Reversed	OTU_1901 
1128	TMS|2.0032|Juncole10-93.fas|	144568604	140022	2.0032	14002	14002	JUN_COLE10	H09	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_2165 
1129	TMS|2.0034|Juncole11-39.fas|	144567063	140042	2.0034	14004	14004	JUN_COLE11	D03	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0560 
1130	TMS|2.0032|Juncole10-90.fas|	144568570	140022	2.0032	14002	14002	JUN_COLE10	H06	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0720 
1131	TMS|2.0030|Juncole02-51.fas|	144578387	180022	2.0030	18002	18002	JUN_COLE02	E03	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE221.jpg	Reversed	OTU_0195 
1132	TMS|2.0034|Juncole09-55.fas|	144570247	140042	2.0034	14004	14004	JUN_COLE09	E07	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0697 
1133	GLGS9562-17|Elateridae|144579019||Arthropoda|Insecta|Coleoptera|Elateridae|||BOLD:ADL0799	144579019	140022	2.0014	14002	14002	JUN_COLE02	A04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE225.jpg		OTU_2358 
1134	TMS|2.0013|Juncole06-78.fas|	144578522	140012	2.0013	14001	14001	JUN_COLE06	G06	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE647.jpg	Reversed	OTU_0092 
1135	TMS|2.0034|Juncole12-13.fas|	144566997	140042	2.0034	14004	14004	JUN_COLE12	B01	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0079 
1136	TMS|2.0034|Juncole09-41.fas|	144566978	140042	2.0034	14004	14004	JUN_COLE09	D05	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0346 
1137	TMS|2.0028|Juncole02-93.fas|	144579974	140042	2.0028	14004	14004	JUN_COLE02	H09	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE272.jpg		OTU_0058 
1138	TMS|2.0018|Juncole04-84.fas|	144579456	180022	2.0018	18002	18002	JUN_COLE04	G12	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	06 Jun 2014	06 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE495.jpg	Reversed	OTU_0729 
1139	TMS|2.0026|Juncole07-12.fas|	144578693	140022	2.0026	14002	14002	JUN_COLE07	A12	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	20 Jun 2014	20 Jun 2014	2014	6	Zhiguang Yang	JUN_COLE712.jpg	Reversed	OTU_0003 
